1118847	1	OV3	19.6929/0.247983/0.857308/45/561/1435/0/0.033	0.0608952 0.0609016 0.0857617 0.181955 0.211848 0.271609 0.35051 0.439834 0.461568 0.51993 0.646544 0.692051 0.710258 0.751354 0.799734 0.841371 0.850388 0.877263 0.892006 0.905383 0.918779 0.939241 0.943849 0.947763 0.950928 0.964521 0.971429 0.972268 0.973424 0.974587 0.987087 0.987462 0.988059 0.988269 0.994465 0.994795 0.994853 0.994872 0.997814 0.997916 0.997928 0.997947 0.997954 0.999365 0.999365 
1118847	1	OV4	19.3467/0.250804/0.874122/45/187/1682/0/0.033	0.0664303 0.0664875 0.118133 0.205296 0.223426 0.304127 0.400841 0.444937 0.467643 0.522263 0.647173 0.672224 0.698876 0.732678 0.772713 0.819955 0.824873 0.849009 0.860047 0.880122 0.895565 0.913523 0.920329 0.921988 0.927707 0.941891 0.952987 0.953273 0.95436 0.95985 0.977752 0.977866 0.978781 0.978781 0.992164 0.992908 0.992965 0.992965 0.997827 0.997998 0.997998 0.998113 0.998456 0.999542 0.999542 
1118847	1	OV5	15.1594/0.415029/0.843173/45/20/273/0/0.031	0.19 0.19 0.2 0.405 0.405 0.44 0.54 0.64 0.645 0.675 0.755 0.825 0.83 0.83 0.83 0.875 0.875 0.875 0.885 0.9 0.9 0.91 0.92 0.92 0.92 0.955 0.955 0.955 0.955 0.955 0.99 0.99 0.99 0.99 0.995 0.995 0.995 0.995 1 1 1 1 1 1 1 
1118847	1	OV6	18.3587/0.313431/0.830205/45/186/1283/0/0.031	0.0805874 0.0805874 0.125332 0.231414 0.260377 0.335472 0.411608 0.49867 0.518962 0.600994 0.696323 0.735345 0.759336 0.801711 0.8416 0.877616 0.890045 0.919586 0.931495 0.951439 0.963869 0.97387 0.980749 0.98653 0.988785 0.989652 0.995202 0.99578 0.995953 0.996589 0.998208 0.998439 0.999248 0.999248 0.999653 0.999942 0.999942 1 1 1 1 1 1 1 1 
1118847	1	OV7	17.0721/0.338869/0.844991/45/106/417/0/0.032	0.100036 0.100036 0.150053 0.281773 0.307761 0.38875 0.454076 0.55607 0.563724 0.638305 0.735671 0.752759 0.767711 0.805981 0.833215 0.861161 0.863831 0.88341 0.893022 0.895336 0.906372 0.920612 0.924884 0.92524 0.92613 0.945888 0.946244 0.9466 0.948558 0.952652 0.964934 0.964934 0.970274 0.970274 0.985582 0.985582 0.992168 0.992168 0.997508 0.997508 0.998398 0.998398 0.999288 0.999288 0.999466 
1118847	1	OV8	19.4841/0.247836/0.863806/45/57/161/0/0.033	0.0729455 0.0729455 0.0889504 0.22253 0.250231 0.263158 0.331487 0.439828 0.460142 0.516774 0.606033 0.658972 0.674977 0.735303 0.785165 0.825177 0.831333 0.873192 0.88735 0.909511 0.917513 0.940905 0.946445 0.95137 0.955679 0.958757 0.963681 0.964297 0.964912 0.96799 0.971684 0.971684 0.971684 0.971684 0.98338 0.98338 0.98338 0.98338 0.993844 0.993844 0.993844 0.993844 0.997538 0.997538 0.997538 
1118847	1	T1	17.3377/0.35161/0.815175/45/779/1503/0/0.031	0.11034 0.111708 0.136934 0.290879 0.297608 0.317864 0.475632 0.531034 0.5375 0.576205 0.750274 0.773647 0.786781 0.847828 0.897673 0.908467 0.915006 0.94504 0.952607 0.956071 0.964043 0.970107 0.972306 0.977846 0.978973 0.979655 0.987199 0.987321 0.987506 0.992739 0.993237 0.993481 0.995646 0.996876 0.997545 0.998326 0.998329 0.998899 0.999661 0.999667 0.99967 0.999908 0.999914 0.999914 0.999918 
1118847	1	T2	16.4101/0.390124/0.804051/45/688/1535/0/0.031	0.138981 0.139848 0.165812 0.324635 0.331615 0.350612 0.503617 0.578129 0.582354 0.616828 0.780582 0.804375 0.812682 0.863199 0.912998 0.922851 0.927537 0.952124 0.963109 0.966113 0.970187 0.977479 0.980576 0.9847 0.985326 0.988343 0.992614 0.992872 0.993362 0.997009 0.997549 0.998018 0.999328 0.999354 0.999594 0.999844 0.999865 0.999886 0.999979 0.999983 0.999987 0.999992 0.999992 1 1 
1118847	1	T3	19.3882/0.26101/0.858441/45/138/1005/0/0.032	0.0747742 0.0747742 0.099979 0.203949 0.226948 0.275677 0.370615 0.466604 0.482882 0.531716 0.650074 0.697438 0.707834 0.739866 0.787125 0.837954 0.844675 0.878177 0.892039 0.902541 0.928481 0.945495 0.948225 0.954631 0.960618 0.968074 0.978996 0.979836 0.981306 0.982777 0.988238 0.988658 0.988973 0.989078 0.995274 0.995589 0.995694 0.995799 0.99832 0.99832 0.99832 0.99832 0.99832 0.99958 0.99958 
1118847	1	T4	19.2404/0.269011/0.84762/45/398/1041/0/0.032	0.0635969 0.0635969 0.0840635 0.207293 0.237317 0.284197 0.366519 0.466125 0.482526 0.542347 0.660021 0.706624 0.722305 0.770334 0.815522 0.858425 0.865231 0.894434 0.910495 0.92105 0.932136 0.951011 0.954963 0.957577 0.960847 0.968612 0.976516 0.976945 0.977273 0.980897 0.988094 0.988296 0.988624 0.989659 0.993207 0.995013 0.995076 0.995089 0.997841 0.997942 0.998662 0.998662 0.998662 0.999482 0.999482 
1118847	1	T5	9.84848/0.64798/0.63829/45/4/119/0/0.025	0.25 0.25 0.375 0.5 0.5 0.75 0.875 0.875 0.875 0.875 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1118847	1	T6	20.2345/0.22472/0.86111/45/481/3364/0.00535052/0.033	0.0493817 0.0493817 0.0705089 0.164665 0.178591 0.242655 0.338134 0.419012 0.430535 0.489707 0.624241 0.676212 0.691461 0.743111 0.788002 0.833567 0.8435 0.870989 0.886359 0.899534 0.915405 0.933351 0.938365 0.9419 0.946032 0.960227 0.967583 0.969001 0.97098 0.973427 0.983869 0.984621 0.985564 0.985901 0.991675 0.992505 0.992825 0.993007 0.995315 0.996706 0.996923 0.997026 0.997528 0.999006 0.999032 
1118847	1	T7	19.8081/0.243886/0.86663/45/169/635/0/0.033	0.0654389 0.0654389 0.0945695 0.183432 0.222716 0.275165 0.371311 0.435314 0.448409 0.542033 0.64329 0.664858 0.689227 0.746928 0.784741 0.816603 0.83628 0.858198 0.876335 0.898883 0.910297 0.930114 0.937747 0.943349 0.952313 0.9722 0.974931 0.977522 0.978362 0.980883 0.992577 0.993067 0.993418 0.993418 0.998459 0.998459 0.998459 0.998459 0.99965 0.99972 0.99972 0.99972 0.99972 1 1 
217320	2	L4	23.0486/-0.0554523/0.989522/45/68/447/0.0218955/0.041	0.0415225 0.0527682 0.0882353 0.104671 0.119377 0.136678 0.17128 0.193339 0.204152 0.239619 0.281574 0.290225 0.32872 0.361592 0.374567 0.405277 0.45026 0.46583 0.480104 0.516436 0.559256 0.573962 0.599913 0.630623 0.655277 0.679498 0.71583 0.727941 0.759948 0.788927 0.814446 0.826557 0.838668 0.874135 0.88019 0.890138 0.905709 0.918685 0.919983 0.926903 0.936419 0.942474 0.942907 0.943339 0.950692 
217320	2	L5	23.2215/-0.0228415/0.987377/45/76/832/0/0.039	0.0536704 0.0567867 0.0893352 0.140928 0.144391 0.174169 0.221953 0.259349 0.261773 0.285319 0.339681 0.353532 0.364266 0.382618 0.422784 0.440097 0.460526 0.485111 0.517313 0.544668 0.579294 0.594875 0.637119 0.672438 0.681094 0.730956 0.769044 0.791551 0.80367 0.842798 0.860457 0.878463 0.898892 0.908934 0.915512 0.933518 0.939058 0.943906 0.958449 0.965028 0.96849 0.971607 0.979917 0.980609 0.982341 
217320	2	L6	20.5724/0.100651/0.950158/45/22/732/0/0.038	0.0743802 0.0743802 0.115702 0.119835 0.173554 0.22314 0.285124 0.318182 0.371901 0.400826 0.42562 0.471074 0.487603 0.504132 0.541322 0.549587 0.603306 0.615702 0.615702 0.669421 0.698347 0.727273 0.768595 0.793388 0.809917 0.838843 0.838843 0.847107 0.867769 0.884298 0.900826 0.900826 0.913223 0.913223 0.917355 0.917355 0.917355 0.921488 0.921488 0.921488 0.921488 0.929752 0.929752 0.942149 0.942149 
217320	2	OV2	17.9476/0.309105/0.897694/45/9/655/0/0.032	0.209877 0.308642 0.308642 0.358025 0.432099 0.432099 0.432099 0.481481 0.481481 0.481481 0.481481 0.506173 0.506173 0.654321 0.679012 0.703704 0.777778 0.802469 0.876543 0.925926 0.925926 0.975309 0.975309 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
217320	2	OV4	0/1/-nan/45/2/1682/0/0	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
217320	2	OV5	22.1374/0.00497936/0.983694/45/23/273/0/0.04	0.0775047 0.0775047 0.0850662 0.111531 0.115312 0.149338 0.187146 0.217391 0.224953 0.285444 0.395085 0.417769 0.436673 0.436673 0.493384 0.542533 0.542533 0.550095 0.584121 0.587902 0.599244 0.621928 0.637051 0.659735 0.667297 0.68242 0.727788 0.73913 0.746692 0.807183 0.826087 0.826087 0.826087 0.867675 0.875236 0.886578 0.886578 0.943289 0.943289 0.943289 0.958412 0.981096 0.981096 0.984877 0.984877 
217320	2	OV6	6.17772/0.443078/0.640214/45/3/1283/0/0.049	0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.777778 0.777778 0.777778 0.777778 0.777778 1 1 1 
217320	2	OV7	20.371/0.141026/0.934893/45/182/417/0.0165447/0.037	0.0430504 0.0516242 0.118585 0.161816 0.184579 0.210844 0.310651 0.36632 0.384434 0.457916 0.505132 0.539246 0.561406 0.601075 0.634887 0.656141 0.672322 0.692066 0.717425 0.743026 0.760114 0.770499 0.786801 0.815904 0.826048 0.839874 0.862577 0.869339 0.875619 0.896691 0.905446 0.909552 0.920662 0.930624 0.933462 0.939379 0.943968 0.949583 0.954897 0.957191 0.959063 0.96492 0.966067 0.970233 0.975848 
217320	2	OV8	23.0631/-0.0674646/0.984011/45/29/161/0/0.041	0.039239 0.039239 0.0653983 0.0939358 0.108205 0.122473 0.155767 0.186683 0.191439 0.229489 0.258026 0.293698 0.305589 0.353151 0.360285 0.391201 0.410226 0.422117 0.472057 0.48157 0.512485 0.529132 0.602854 0.643282 0.669441 0.68371 0.726516 0.757432 0.778835 0.785969 0.826397 0.850178 0.850178 0.852556 0.862069 0.892985 0.892985 0.900119 0.902497 0.907253 0.91201 0.916766 0.916766 0.916766 0.916766 
217320	2	T2	20.797/0.152814/0.932678/45/52/1535/0/0.035	0.0931953 0.160503 0.173077 0.193787 0.236686 0.244083 0.297337 0.317308 0.33432 0.410503 0.428994 0.465976 0.547337 0.582101 0.613905 0.673817 0.693047 0.743343 0.755178 0.777367 0.796598 0.831361 0.85503 0.872041 0.887574 0.903846 0.925296 0.930473 0.93713 0.945266 0.949704 0.949704 0.951183 0.95784 0.95784 0.95784 0.961538 0.968195 0.968195 0.968195 0.981509 0.981509 0.982249 0.988905 0.994083 
217320	2	T3	18.6594/-0.00380435/0.95679/45/8/1005/0/0.048	0.15625 0.15625 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.21875 0.28125 0.28125 0.28125 0.40625 0.40625 0.4375 0.4375 0.46875 0.53125 0.5625 0.5625 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.75 0.78125 0.78125 0.78125 0.78125 0.84375 0.84375 0.875 
217320	2	T4	0/0/0/0/0/1041/0/0	
217320	2	T5	23.8602/-0.0283158/0.982473/45/31/119/0/0.038	0.0509886 0.0509886 0.0926119 0.132154 0.140479 0.150884 0.209157 0.23205 0.244537 0.281998 0.32154 0.334027 0.365245 0.3923 0.415193 0.442248 0.48179 0.504683 0.527575 0.577523 0.637877 0.656608 0.683663 0.708637 0.746098 0.771072 0.791883 0.802289 0.845994 0.868887 0.877211 0.898023 0.906348 0.916753 0.916753 0.941727 0.958377 0.960458 0.96462 0.979188 0.98127 0.983351 0.987513 0.989594 0.993757 
217320	2	T6	2.83267/0.901296/0.35703/45/2/3364/0/0	0.5 0.5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
217320	2	T7	21.874/0.027365/0.957536/45/211/635/0.0164018/0.039	0.031064 0.0340738 0.0672267 0.105231 0.120415 0.146875 0.202534 0.245435 0.262146 0.319243 0.351183 0.38465 0.418342 0.454325 0.480829 0.517711 0.556614 0.583298 0.61407 0.649199 0.675389 0.697177 0.729027 0.760338 0.778397 0.789268 0.81128 0.829069 0.835898 0.847937 0.860875 0.867748 0.871521 0.880955 0.892006 0.89524 0.897891 0.903731 0.908582 0.912715 0.915635 0.919139 0.923856 0.928798 0.931448 
4324048	3	L1	19.1067/-0.031437/0.968716/45/10/2427/0/0.048	0.12 0.2 0.2 0.2 0.22 0.22 0.24 0.24 0.24 0.24 0.24 0.24 0.26 0.26 0.26 0.26 0.34 0.36 0.36 0.38 0.4 0.4 0.4 0.46 0.48 0.48 0.5 0.52 0.54 0.54 0.56 0.6 0.64 0.64 0.7 0.72 0.84 0.84 0.88 0.88 0.88 0.88 0.98 0.98 0.98 
4324048	3	L3	3.77339/0.21723/0.759872/45/5/3780/0/0.049	0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.52 0.52 0.52 
4324048	3	L4	11.543/0.0661177/0.949813/45/6/447/0.048145/0.049	0.166667 0.166667 0.166667 0.166667 0.166667 0.222222 0.222222 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.277778 0.333333 0.444444 0.444444 0.444444 0.444444 0.444444 0.5 0.5 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.611111 0.611111 0.666667 0.666667 0.722222 
4324048	3	L5	11.2148/0.160276/0.934166/45/35/832/0.0295676/0.049	0.0530612 0.0808163 0.152653 0.167347 0.186939 0.253878 0.31102 0.322449 0.36 0.404082 0.404082 0.423673 0.431837 0.441633 0.443265 0.444898 0.448163 0.456327 0.456327 0.46449 0.467755 0.47102 0.479184 0.48898 0.493878 0.502041 0.508571 0.511837 0.513469 0.524898 0.534694 0.541224 0.546122 0.55102 0.555918 0.564082 0.582041 0.590204 0.604898 0.627755 0.637551 0.665306 0.70449 0.720816 0.743673 
4324048	3	L6	9.90369/0.083293/0.986095/45/19/732/0.00604543/0.049	0.0858726 0.0858726 0.130194 0.141274 0.141274 0.202216 0.218837 0.229917 0.235457 0.274238 0.274238 0.279778 0.279778 0.279778 0.290859 0.290859 0.296399 0.301939 0.307479 0.3241 0.3241 0.32964 0.32964 0.351801 0.362881 0.368421 0.368421 0.385042 0.385042 0.396122 0.423823 0.423823 0.445983 0.462604 0.468144 0.479224 0.484765 0.506925 0.506925 0.523546 0.529086 0.545706 0.567867 0.567867 0.573407 
4324048	3	L7	0/0.5/-nan/45/2/2227/0/0.049	0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 
4324048	3	L8	9.09091/0.279237/0.878883/45/6/3260/0/0.049	0.222222 0.277778 0.333333 0.333333 0.333333 0.333333 0.333333 0.388889 0.388889 0.388889 0.388889 0.444444 0.5 0.5 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.555556 0.611111 0.611111 0.611111 0.777778 0.833333 0.833333 0.833333 
4324048	3	OV1	10.2923/0.297388/0.84446/45/13/1104/0/0.049	0.242604 0.384615 0.384615 0.420118 0.455621 0.455621 0.502959 0.502959 0.502959 0.502959 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.514793 0.526627 0.526627 0.526627 0.538462 0.550296 0.550296 0.573964 0.597633 0.633136 0.751479 0.763314 0.763314 0.869822 0.881657 0.881657 0.940828 0.952663 0.952663 
4324048	3	OV2	10.3775/0.174909/0.936608/45/14/655/0.0284223/0.049	0.173469 0.173469 0.173469 0.214286 0.214286 0.22449 0.244898 0.244898 0.326531 0.336735 0.418367 0.418367 0.418367 0.428571 0.428571 0.438776 0.469388 0.469388 0.469388 0.469388 0.469388 0.469388 0.469388 0.469388 0.469388 0.5 0.5 0.510204 0.510204 0.510204 0.510204 0.510204 0.510204 0.520408 0.520408 0.520408 0.540816 0.561224 0.571429 0.581633 0.612245 0.663265 0.72449 0.734694 0.765306 
4324048	3	OV3	12.2151/0.255428/0.927388/45/17/1435/0/0.049	0.121107 0.231834 0.259516 0.294118 0.404844 0.404844 0.425606 0.50173 0.508651 0.529412 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.543253 0.564014 0.564014 0.633218 0.633218 0.633218 0.695502 0.716263 0.723183 0.771626 0.792388 0.792388 0.792388 0.820069 0.82699 0.82699 0.854671 0.889273 0.889273 
4324048	3	OV4	19.4972/-0.0770203/0.990439/45/11/1682/0/0.049	0.107438 0.107438 0.123967 0.123967 0.123967 0.123967 0.140496 0.157025 0.173554 0.206612 0.206612 0.206612 0.22314 0.256198 0.272727 0.289256 0.322314 0.338843 0.338843 0.355372 0.371901 0.38843 0.404959 0.421488 0.438017 0.438017 0.520661 0.553719 0.553719 0.570248 0.603306 0.603306 0.619835 0.669421 0.669421 0.68595 0.735537 0.752066 0.768595 0.834711 0.85124 0.867769 0.900826 0.900826 0.900826 
4324048	3	OV5	16.473/-0.0476853/0.99454/45/130/273/0.0290602/0.049	0.0291124 0.0371598 0.0768047 0.0969231 0.106509 0.130414 0.163432 0.184852 0.196568 0.220118 0.226864 0.242249 0.247574 0.25432 0.264734 0.271953 0.28142 0.293254 0.302485 0.318698 0.328757 0.34284 0.362012 0.38426 0.403905 0.410414 0.446154 0.470888 0.47929 0.502012 0.530651 0.53929 0.555385 0.573491 0.586746 0.603195 0.624379 0.639763 0.661657 0.689231 0.708757 0.733018 0.762012 0.780828 0.804497 
4324048	3	OV6	14.5713/0.300735/0.895212/45/46/1283/0.0131203/0.041	0.124764 0.172968 0.214556 0.265595 0.308129 0.387524 0.395085 0.487713 0.521739 0.565217 0.582231 0.645558 0.657845 0.663516 0.703214 0.714556 0.716446 0.729679 0.73535 0.753308 0.761815 0.76465 0.765595 0.778828 0.78828 0.79017 0.804348 0.81758 0.818526 0.826087 0.826087 0.830813 0.836484 0.836484 0.836484 0.840265 0.851607 0.851607 0.857278 0.879017 0.880907 0.882798 0.912098 0.927221 0.927221 
4324048	3	OV7	11.4106/0.0826169/0.967789/45/27/417/0.00778993/0.049	0.0672154 0.0672154 0.135802 0.163237 0.165981 0.196159 0.248285 0.26749 0.270233 0.311385 0.311385 0.319616 0.33059 0.336077 0.33882 0.341564 0.341564 0.341564 0.349794 0.349794 0.349794 0.358025 0.368999 0.374486 0.374486 0.38546 0.412894 0.418381 0.426612 0.437586 0.445816 0.445816 0.462277 0.497942 0.500686 0.51166 0.525377 0.552812 0.566529 0.596708 0.618656 0.632373 0.654321 0.70096 0.709191 
4324048	3	OV8	10.2404/0.0144355/0.96629/45/26/161/0.578082/0.049	0.0532544 0.0532544 0.0857988 0.10355 0.109467 0.136095 0.156805 0.174556 0.180473 0.201183 0.201183 0.204142 0.218935 0.224852 0.227811 0.233728 0.233728 0.233728 0.239645 0.242604 0.242604 0.254438 0.257396 0.266272 0.266272 0.281065 0.289941 0.301775 0.301775 0.331361 0.349112 0.352071 0.369822 0.37574 0.390533 0.399408 0.420118 0.428994 0.431953 0.470414 0.511834 0.517751 0.532544 0.600592 0.633136 
4324048	3	T1	11.5243/0.563674/0.824159/45/7/1503/0/0.029	0.183673 0.469388 0.469388 0.55102 0.714286 0.714286 0.755102 0.755102 0.755102 0.755102 0.755102 0.755102 0.755102 0.795918 0.795918 0.795918 0.836735 0.877551 0.918367 0.959184 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
4324048	3	T2	12.4062/0.442772/0.945906/45/642/1535/0.0047051/0.036	0.232272 0.450224 0.485181 0.521249 0.586786 0.593628 0.616415 0.638969 0.646092 0.658398 0.664939 0.67134 0.674411 0.676604 0.683039 0.689172 0.693447 0.703793 0.713886 0.730209 0.745165 0.769373 0.786585 0.817073 0.841039 0.854791 0.882891 0.898924 0.907852 0.921041 0.927558 0.930392 0.937185 0.938942 0.939801 0.944619 0.945599 0.946783 0.949947 0.95348 0.957536 0.960831 0.965455 0.971312 0.974083 
4324048	3	T3	12.6175/-0.050183/0.975096/45/78/1005/0.0153684/0.049	0.0262985 0.0407627 0.0512821 0.0565417 0.0815253 0.0936884 0.102564 0.131164 0.132479 0.150888 0.164366 0.169954 0.181131 0.190335 0.198882 0.205786 0.21499 0.217949 0.230112 0.24096 0.244576 0.255424 0.2643 0.273833 0.288626 0.294543 0.307692 0.32117 0.327745 0.338264 0.34714 0.356016 0.369494 0.381657 0.393491 0.419461 0.445102 0.460881 0.473373 0.529586 0.558843 0.573307 0.633136 0.658777 0.673899 
